measurement_id,sensor_id,timestamp,sensor_type,value,location_id
1974,CO2_3,2025-06-17 00:27:16.977588,CO2,1753.0,GH_3
1975,H_3,2025-06-17 00:27:19.988923,Humidity,78.5,GH_3
1976,L_2,2025-06-17 00:27:22.994377,Light,412.0,GH_2
1977,H_3,2025-06-17 00:27:26.009086,Humidity,21.8,GH_3
1978,CO2_3,2025-06-17 00:27:29.016461,CO2,754.0,GH_3
1979,SM_1,2025-06-17 00:27:32.018848,Soil_Moisture,60.9,GH_1
1980,CO2_3,2025-06-17 00:27:35.027421,CO2,837.0,GH_3
1981,L_3,2025-06-17 00:27:38.043315,Light,1388.0,GH_3
1982,L_3,2025-06-17 00:27:41.044525,Light,1232.0,GH_3
1983,SM_3,2025-06-17 00:27:44.059169,Soil_Moisture,22.0,GH_3
1984,SM_3,2025-06-17 00:27:47.073166,Soil_Moisture,64.8,GH_3
1985,SM_2,2025-06-17 00:27:50.080596,Soil_Moisture,97.0,GH_2
1986,SM_3,2025-06-17 00:27:53.094979,Soil_Moisture,52.1,GH_3
1987,L_3,2025-06-17 00:27:56.097773,Light,849.0,GH_3
1988,H_3,2025-06-17 00:27:59.103836,Humidity,25.5,GH_3
1989,H_2,2025-06-17 00:28:02.104502,Humidity,84.9,GH_2
1990,L_2,2025-06-17 00:28:05.119890,Light,529.0,GH_2
1991,T_3,2025-06-17 00:28:08.125619,Temperature,21.4,GH_3
1992,CO2_3,2025-06-17 00:28:11.139813,CO2,1479.0,GH_3
1993,SM_2,2025-06-17 00:28:14.147890,Soil_Moisture,35.2,GH_2
1994,PH_3,2025-06-17 00:28:17.156098,Soil_pH,8.3,GH_3
1995,PH_1,2025-06-17 00:28:20.158608,Soil_pH,6.5,GH_1
1996,L_1,2025-06-17 00:28:23.171753,Light,1372.0,GH_1
1997,SM_1,2025-06-17 00:28:26.174474,Soil_Moisture,63.8,GH_1
1998,PH_3,2025-06-17 00:28:29.188399,Soil_pH,8.7,GH_3
1999,L_2,2025-06-17 00:28:32.198992,Light,1195.0,GH_2
2000,L_3,2025-06-17 00:28:35.211956,Light,455.0,GH_3
2001,L_1,2025-06-17 00:28:38.213679,Light,364.0,GH_1
2002,SM_1,2025-06-17 00:28:41.213831,Soil_Moisture,35.9,GH_1
2003,SM_2,2025-06-17 00:28:44.222903,Soil_Moisture,97.8,GH_2
2004,L_2,2025-06-17 00:28:47.236951,Light,1168.0,GH_2
2005,PH_2,2025-06-17 00:28:50.249153,Soil_pH,4.7,GH_2
2006,PH_1,2025-06-17 00:28:53.259007,Soil_pH,9.5,GH_1
2007,L_3,2025-06-17 00:28:56.273969,Light,1132.0,GH_3
2008,CO2_1,2025-06-17 00:28:59.287181,CO2,988.0,GH_1
2009,T_1,2025-06-17 00:29:02.301751,Temperature,38.7,GH_1
2010,SM_1,2025-06-17 00:29:05.307842,Soil_Moisture,29.7,GH_1
2011,CO2_3,2025-06-17 00:29:08.313476,CO2,631.0,GH_3
2012,H_3,2025-06-17 00:29:11.320915,Humidity,82.7,GH_3
2013,T_2,2025-06-17 00:29:14.332244,Temperature,21.8,GH_2
2014,H_3,2025-06-17 00:29:17.342756,Humidity,28.6,GH_3
2015,H_3,2025-06-17 00:29:20.349309,Humidity,46.1,GH_3
2016,CO2_2,2025-06-17 00:29:23.360416,CO2,1250.0,GH_2
2017,CO2_2,2025-06-17 00:29:26.366981,CO2,1394.0,GH_2
2018,PH_2,2025-06-17 00:29:29.372743,Soil_pH,6.8,GH_2
2019,H_2,2025-06-17 00:29:32.386209,Humidity,90.4,GH_2
2020,H_2,2025-06-17 00:29:35.399265,Humidity,54.7,GH_2
2021,H_2,2025-06-17 00:29:38.415166,Humidity,52.7,GH_2
2022,SM_1,2025-06-17 00:29:41.428013,Soil_Moisture,47.9,GH_1
2023,T_1,2025-06-17 00:29:44.433707,Temperature,36.8,GH_1
2024,T_3,2025-06-17 00:29:47.443750,Temperature,35.23,GH_3
2025,CO2_1,2025-06-17 00:29:50.454387,CO2,1294.0,GH_1
2026,L_2,2025-06-17 00:29:53.460893,Light,474.0,GH_2
2027,PH_1,2025-06-17 00:29:56.473313,Soil_pH,5.5,GH_1
2028,PH_1,2025-06-17 00:29:59.481622,Soil_pH,5.7,GH_1
2029,L_1,2025-06-17 00:30:02.482993,Light,1267.0,GH_1
2030,CO2_1,2025-06-17 00:30:05.485477,CO2,1550.0,GH_1
2031,L_1,2025-06-17 00:30:08.491356,Light,845.0,GH_1
2033,T_1,2025-06-17 00:30:14.515004,Temperature,26.17,GH_1
2034,L_1,2025-06-17 00:30:17.523671,Light,450.0,GH_1
2035,T_2,2025-06-17 00:30:20.537314,Temperature,33.97,GH_2
2036,SM_1,2025-06-17 00:30:23.546775,Soil_Moisture,21.1,GH_1
2037,SM_2,2025-06-17 00:30:26.550363,Soil_Moisture,69.4,GH_2
2038,L_1,2025-06-17 00:30:29.562564,Light,1240.0,GH_1
2039,CO2_2,2025-06-17 00:30:32.564041,CO2,1462.0,GH_2
2040,H_3,2025-06-17 00:30:35.573812,Humidity,36.3,GH_3
2041,SM_3,2025-06-17 00:30:38.575337,Soil_Moisture,58.4,GH_3
2042,CO2_3,2025-06-17 00:30:41.588262,CO2,781.0,GH_3
2043,PH_3,2025-06-17 00:30:44.601898,Soil_pH,4.0,GH_3
2044,PH_2,2025-06-17 00:30:47.618376,Soil_pH,7.1,GH_2
2045,T_1,2025-06-17 00:30:50.629347,Temperature,25.42,GH_1
2046,SM_1,2025-06-17 00:30:53.630131,Soil_Moisture,99.5,GH_1
2047,T_3,2025-06-17 00:30:56.645891,Temperature,38.97,GH_3
2048,L_2,2025-06-17 00:30:59.647437,Light,977.0,GH_2
2049,L_2,2025-06-17 00:31:02.662406,Light,496.0,GH_2
2050,PH_3,2025-06-17 00:31:05.669545,Soil_pH,7.5,GH_3
2051,SM_2,2025-06-17 00:31:08.679643,Soil_Moisture,50.4,GH_2
2052,PH_1,2025-06-17 00:31:11.690427,Soil_pH,6.4,GH_1
2053,PH_3,2025-06-17 00:31:14.706047,Soil_pH,9.5,GH_3
2054,PH_3,2025-06-17 00:31:17.720484,Soil_pH,7.1,GH_3
2055,T_2,2025-06-17 00:31:20.735264,Temperature,27.14,GH_2
2056,L_3,2025-06-17 00:31:23.749842,Light,1231.0,GH_3
2057,L_2,2025-06-17 00:31:26.756488,Light,60.0,GH_2
2058,H_2,2025-06-17 00:31:29.758492,Humidity,27.1,GH_2
2059,SM_3,2025-06-17 00:31:32.769780,Soil_Moisture,50.8,GH_3
2060,PH_3,2025-06-17 00:31:35.773170,Soil_pH,3.4,GH_3
2061,T_2,2025-06-17 00:31:38.780652,Temperature,29.2,GH_2
2062,CO2_1,2025-06-17 00:31:41.795495,CO2,1747.0,GH_1
2063,SM_2,2025-06-17 00:31:44.807462,Soil_Moisture,64.4,GH_2
2064,SM_1,2025-06-17 00:31:47.817990,Soil_Moisture,21.8,GH_1
2065,CO2_1,2025-06-17 00:31:50.827457,CO2,1693.0,GH_1
2066,PH_2,2025-06-17 00:31:53.833042,Soil_pH,6.5,GH_2
2067,L_2,2025-06-17 00:31:56.839804,Light,241.0,GH_2
2068,L_2,2025-06-17 00:31:59.848537,Light,743.0,GH_2
2069,L_2,2025-06-17 00:32:02.852690,Light,530.0,GH_2
2070,CO2_1,2025-06-17 00:32:05.853039,CO2,908.0,GH_1
2071,L_3,2025-06-17 00:32:08.858878,Light,104.0,GH_3
2072,CO2_1,2025-06-17 00:32:11.869022,CO2,1636.0,GH_1
2073,T_3,2025-06-17 00:32:14.884427,Temperature,38.75,GH_3
2074,SM_3,2025-06-17 00:32:17.894304,Soil_Moisture,80.3,GH_3
2075,SM_2,2025-06-17 00:32:20.910232,Soil_Moisture,64.3,GH_2
2076,L_2,2025-06-17 00:32:23.919354,Light,661.0,GH_2
2077,SM_1,2025-06-17 00:32:26.923124,Soil_Moisture,31.9,GH_1
2078,L_1,2025-06-17 00:32:29.936298,Light,426.0,GH_1
2079,SM_3,2025-06-19 19:05:56.111169,Soil_Moisture,26.7,GH_3
2080,H_1,2025-06-19 19:05:59.120740,Humidity,38.6,GH_1
2081,SM_1,2025-06-19 19:06:02.129492,Soil_Moisture,32.9,GH_1
2082,H_3,2025-06-19 19:06:05.133464,Humidity,33.6,GH_3
2083,SM_2,2025-06-19 19:06:08.134650,Soil_Moisture,22.3,GH_2
2084,H_2,2025-06-19 19:06:11.149186,Humidity,97.2,GH_2
2085,PH_1,2025-06-19 19:06:14.159296,Soil_pH,8.3,GH_1
2086,SM_3,2025-06-19 19:06:17.164908,Soil_Moisture,81.5,GH_3
2087,CO2_3,2025-06-19 19:06:20.170891,CO2,926.0,GH_3
2088,CO2_3,2025-06-19 19:06:23.172987,CO2,1703.0,GH_3
2089,CO2_1,2025-06-19 19:06:26.184239,CO2,1013.0,GH_1
2090,H_2,2025-06-19 19:06:29.194777,Humidity,61.9,GH_2
2091,T_2,2025-06-19 19:09:46.351040,Temperature,32.11,GH_2
2092,H_1,2025-06-19 19:09:49.366035,Humidity,43.7,GH_1
2093,L_1,2025-06-19 19:09:52.373489,Light,702.0,GH_1
2094,L_3,2025-06-19 19:09:55.379255,Light,437.0,GH_3
2095,L_3,2025-06-19 19:09:58.390176,Light,1081.0,GH_3
2096,PH_3,2025-06-19 19:10:01.398673,Soil_pH,6.0,GH_3
2097,PH_3,2025-06-19 19:10:04.405732,Soil_pH,5.2,GH_3
2098,CO2_1,2025-06-19 19:10:07.409942,CO2,1215.0,GH_1
2099,CO2_3,2025-06-19 19:10:10.424358,CO2,761.0,GH_3
2100,T_2,2025-06-19 19:10:13.430510,Temperature,28.55,GH_2
2101,CO2_1,2025-06-19 19:10:16.445628,CO2,1391.0,GH_1
2102,L_2,2025-06-19 19:10:19.458047,Light,332.0,GH_2
2103,H_2,2025-06-19 19:10:22.469485,Humidity,67.7,GH_2
2104,H_1,2025-06-19 19:10:25.479774,Humidity,73.3,GH_1
2105,PH_2,2025-06-19 19:10:28.493331,Soil_pH,4.9,GH_2
2106,L_2,2025-06-19 19:10:31.504392,Light,1361.0,GH_2
2107,SM_1,2025-06-19 19:10:34.512407,Soil_Moisture,37.6,GH_1
2108,H_2,2025-06-19 19:10:37.514389,Humidity,65.3,GH_2
2109,H_3,2025-06-19 19:10:40.524428,Humidity,76.8,GH_3
2110,PH_2,2025-06-19 19:10:43.530792,Soil_pH,7.8,GH_2
2111,PH_3,2025-06-19 19:10:46.531492,Soil_pH,7.6,GH_3
2112,PH_2,2025-06-19 19:10:49.542405,Soil_pH,3.7,GH_2
2113,CO2_2,2025-06-19 19:10:52.543962,CO2,1528.0,GH_2
2114,T_2,2025-06-19 19:10:55.550634,Temperature,20.02,GH_2
2115,SM_1,2025-06-19 19:10:58.560013,Soil_Moisture,66.3,GH_1
2116,L_1,2025-06-19 19:11:01.572448,Light,169.0,GH_1
2117,L_2,2025-06-19 19:17:37.652634,Light,1224.0,GH_2
2118,T_1,2025-06-19 19:17:40.664211,Temperature,34.67,GH_1
2119,L_1,2025-06-19 19:17:43.670156,Light,1290.0,GH_1
2120,T_3,2025-06-19 19:17:46.676632,Temperature,39.25,GH_3
2121,L_2,2025-06-19 19:17:49.689293,Light,1267.0,GH_2
2122,T_1,2025-06-19 19:17:52.702338,Temperature,30.17,GH_1
2123,PH_1,2025-06-19 19:17:55.716561,Soil_pH,3.3,GH_1
2124,SM_1,2025-06-19 19:17:58.727226,Soil_Moisture,90.9,GH_1
2125,PH_1,2025-06-19 19:18:01.737475,Soil_pH,4.8,GH_1
2126,T_1,2025-06-19 19:18:04.747422,Temperature,37.35,GH_1
2127,CO2_3,2025-06-19 19:18:07.751954,CO2,994.0,GH_3
2128,PH_1,2025-06-19 19:18:10.752800,Soil_pH,5.7,GH_1
2129,T_2,2025-06-19 19:18:13.768166,Temperature,24.42,GH_2
2130,CO2_3,2025-06-19 19:18:16.778058,CO2,1731.0,GH_3
2131,SM_3,2025-06-19 19:18:19.786290,Soil_Moisture,90.6,GH_3
2132,T_2,2025-06-19 19:18:22.795371,Temperature,34.7,GH_2
2133,H_1,2025-06-19 19:18:25.809979,Humidity,42.8,GH_1
2134,L_2,2025-06-19 19:18:28.824051,Light,1389.0,GH_2
2135,H_1,2025-06-19 19:18:31.828475,Humidity,47.8,GH_1
2136,PH_2,2025-06-19 19:18:34.831817,Soil_pH,5.1,GH_2
2137,PH_3,2025-06-19 19:18:37.838604,Soil_pH,6.3,GH_3
2138,PH_3,2025-06-19 19:18:40.843644,Soil_pH,5.3,GH_3
2139,PH_1,2025-06-19 19:18:43.847449,Soil_pH,9.3,GH_1
2140,L_1,2025-06-19 19:18:46.848809,Light,1369.0,GH_1
2141,PH_2,2025-06-19 19:18:49.850047,Soil_pH,9.5,GH_2
2142,SM_2,2025-06-19 19:18:52.851221,Soil_Moisture,68.8,GH_2
2143,T_2,2025-06-19 19:18:55.859465,Temperature,20.06,GH_2
2144,CO2_3,2025-06-19 19:18:58.863523,CO2,1688.0,GH_3
2145,PH_1,2025-06-19 19:19:01.876886,Soil_pH,5.0,GH_1
2146,T_3,2025-06-19 19:19:04.890999,Temperature,36.59,GH_3
2147,CO2_1,2025-06-19 19:19:07.906390,CO2,847.0,GH_1
2148,SM_3,2025-06-19 19:22:32.636306,Soil_Moisture,57.0,GH_3
2149,SM_1,2025-06-19 19:22:35.649464,Soil_Moisture,72.2,GH_1
2150,L_3,2025-06-19 19:22:38.662371,Light,1222.0,GH_3
2151,CO2_2,2025-06-19 19:22:41.673635,CO2,1425.0,GH_2
2152,PH_1,2025-06-19 19:22:44.689526,Soil_pH,3.5,GH_1
2153,L_1,2025-06-19 19:22:47.703725,Light,1215.0,GH_1
2154,H_3,2025-06-19 19:22:50.719734,Humidity,92.5,GH_3
2155,SM_2,2025-06-19 19:22:53.721507,Soil_Moisture,88.4,GH_2
2156,H_3,2025-06-19 19:22:56.727107,Humidity,32.8,GH_3
2157,T_3,2025-06-19 19:22:59.738573,Temperature,28.88,GH_3
2158,T_1,2025-06-19 19:23:02.747038,Temperature,32.23,GH_1
2159,CO2_2,2025-06-19 19:24:00.724634,CO2,1214.0,GH_2
2160,PH_1,2025-06-19 19:24:03.738285,Soil_pH,7.0,GH_1
2161,PH_2,2025-06-19 19:24:06.743069,Soil_pH,6.8,GH_2
2162,H_1,2025-06-19 19:24:09.752048,Humidity,89.7,GH_1
2163,PH_3,2025-06-19 19:24:12.761303,Soil_pH,6.2,GH_3
2164,CO2_1,2025-06-19 19:24:15.772940,CO2,995.0,GH_1
2165,CO2_1,2025-06-19 19:24:18.776714,CO2,597.0,GH_1
2166,H_1,2025-06-19 19:24:21.782977,Humidity,81.8,GH_1
2167,SM_3,2025-06-19 19:24:24.784737,Soil_Moisture,91.3,GH_3
2168,L_3,2025-06-19 19:24:27.796104,Light,1263.0,GH_3
2169,PH_3,2025-06-19 19:24:30.808122,Soil_pH,7.6,GH_3
2170,L_1,2025-06-19 19:24:33.809008,Light,1335.0,GH_1
2171,T_2,2025-06-19 19:24:36.814076,Temperature,35.87,GH_2
2172,H_2,2025-06-19 19:24:39.823039,Humidity,88.9,GH_2
2173,L_3,2025-06-19 19:24:42.838041,Light,1202.0,GH_3
2174,CO2_2,2025-06-19 19:24:45.850588,CO2,729.0,GH_2
2175,CO2_1,2025-06-19 19:24:48.857410,CO2,1406.0,GH_1
2176,L_2,2025-06-19 19:24:51.861067,Light,1348.0,GH_2
2177,CO2_1,2025-06-19 19:24:54.872401,CO2,940.0,GH_1
2178,L_3,2025-06-19 19:24:57.872661,Light,1316.0,GH_3
2179,CO2_3,2025-06-19 19:25:00.876047,CO2,1326.0,GH_3
2180,SM_1,2025-06-19 19:25:03.881437,Soil_Moisture,55.6,GH_1
2181,PH_1,2025-06-19 19:25:06.894714,Soil_pH,9.2,GH_1
2182,L_2,2025-06-19 19:25:09.899295,Light,1367.0,GH_2
2183,T_1,2025-06-19 19:25:12.911708,Temperature,23.54,GH_1
2184,L_1,2025-06-19 19:25:15.925242,Light,1252.0,GH_1
2185,PH_2,2025-06-19 19:25:18.933322,Soil_pH,4.8,GH_2
2186,T_3,2025-06-19 19:25:21.944546,Temperature,34.31,GH_3
2187,PH_1,2025-06-19 19:25:24.954900,Soil_pH,6.0,GH_1
2188,PH_3,2025-06-19 19:25:27.966021,Soil_pH,8.2,GH_3
2189,L_2,2025-06-19 19:25:30.970695,Light,1372.0,GH_2
2190,PH_3,2025-06-19 19:25:33.982420,Soil_pH,5.7,GH_3
2191,SM_2,2025-06-19 19:25:36.996977,Soil_Moisture,59.2,GH_2
2192,H_1,2025-06-19 19:25:40.010939,Humidity,64.2,GH_1
2193,T_1,2025-06-19 19:25:43.012623,Temperature,41.64,GH_1
2194,H_3,2025-06-19 19:25:46.024024,Humidity,76.6,GH_3
2195,H_2,2025-06-19 19:25:49.024720,Humidity,53.3,GH_2
2196,T_1,2025-06-19 19:25:52.026298,Temperature,33.9,GH_1
2197,PH_2,2025-06-19 19:25:55.029146,Soil_pH,8.2,GH_2
2198,T_1,2025-06-19 19:25:58.041781,Temperature,38.2,GH_1
2199,H_2,2025-06-19 19:26:01.054677,Humidity,60.9,GH_2
2200,CO2_1,2025-06-19 19:26:04.061098,CO2,1790.0,GH_1
2201,CO2_2,2025-06-19 19:26:07.065855,CO2,1487.0,GH_2
2202,SM_1,2025-06-19 19:26:10.078758,Soil_Moisture,68.8,GH_1
2203,H_1,2025-06-19 19:26:13.082746,Humidity,63.6,GH_1
2204,H_2,2025-06-19 19:26:16.089463,Humidity,75.5,GH_2
2205,T_3,2025-06-19 19:26:19.102675,Temperature,25.52,GH_3
2206,L_1,2025-06-19 19:26:22.113058,Light,1384.0,GH_1
2207,T_1,2025-06-19 19:26:25.117958,Temperature,38.61,GH_1
2208,L_3,2025-06-19 19:26:28.131524,Light,1290.0,GH_3
2209,H_3,2025-06-19 19:26:31.142875,Humidity,45.5,GH_3
2210,H_1,2025-06-19 19:26:34.150517,Humidity,73.9,GH_1
2211,T_1,2025-06-19 19:26:37.164835,Temperature,21.17,GH_1
2212,H_2,2025-06-19 19:26:40.177069,Humidity,25.0,GH_2
2213,CO2_2,2025-06-19 19:26:43.179704,CO2,740.0,GH_2
2214,L_3,2025-06-19 19:26:46.192444,Light,1285.0,GH_3
2215,SM_2,2025-06-19 19:26:49.192938,Soil_Moisture,65.5,GH_2
2216,H_1,2025-06-19 19:26:52.197440,Humidity,36.9,GH_1
2217,H_2,2025-06-19 19:26:55.203468,Humidity,61.4,GH_2
2218,L_2,2025-06-19 19:26:58.212817,Light,1279.0,GH_2
2219,PH_2,2025-06-19 19:27:01.226489,Soil_pH,4.7,GH_2
2220,CO2_3,2025-06-19 19:27:04.236481,CO2,1382.0,GH_3
2221,L_3,2025-06-19 19:27:07.249506,Light,1305.0,GH_3
2222,H_2,2025-06-19 19:27:10.249507,Humidity,95.6,GH_2
2223,T_3,2025-06-19 19:27:13.263161,Temperature,22.33,GH_3
2224,L_3,2025-06-20 18:52:07.091545,Light,1243.0,GH_3
2225,SM_2,2025-06-20 18:52:10.102529,Soil_Moisture,76.6,GH_2
2226,L_3,2025-06-20 18:52:13.117187,Light,1250.0,GH_3
2227,L_1,2025-06-20 18:52:16.130375,Light,1285.0,GH_1
2228,T_3,2025-06-20 18:52:19.135233,Temperature,33.03,GH_3
2229,L_3,2025-06-20 18:52:22.149474,Light,1228.0,GH_3
2230,L_3,2025-06-20 18:52:25.157980,Light,1244.0,GH_3
2231,CO2_1,2025-06-20 18:52:28.163372,CO2,1094.0,GH_1
2232,PH_3,2025-06-20 18:52:31.170899,Soil_pH,9.8,GH_3
2233,SM_2,2025-06-20 18:52:34.179446,Soil_Moisture,87.7,GH_2
2234,CO2_2,2025-06-20 18:52:37.187118,CO2,864.0,GH_2
2235,SM_1,2025-06-20 18:52:40.192632,Soil_Moisture,56.4,GH_1
2236,T_3,2025-06-20 18:52:43.200812,Temperature,24.12,GH_3
2237,L_2,2025-06-20 18:52:46.213117,Light,1242.0,GH_2
2238,T_1,2025-06-20 18:52:49.221269,Temperature,25.78,GH_1
2239,T_1,2025-06-20 18:52:52.229122,Temperature,41.79,GH_1
2240,PH_1,2025-06-20 18:52:55.239154,Soil_pH,4.3,GH_1
2241,CO2_3,2025-06-20 18:52:58.248008,CO2,1631.0,GH_3
2242,SM_3,2025-06-20 18:53:01.255924,Soil_Moisture,56.4,GH_3
2243,T_1,2025-06-20 18:53:04.265444,Temperature,29.61,GH_1
2244,SM_3,2025-06-20 18:53:07.278120,Soil_Moisture,59.3,GH_3
2245,PH_3,2025-06-20 18:53:10.292599,Soil_pH,6.0,GH_3
2246,L_1,2025-06-20 18:53:13.306829,Light,1312.0,GH_1
2247,T_2,2025-06-20 18:53:16.321359,Temperature,33.01,GH_2
2248,PH_3,2025-06-20 18:53:19.334368,Soil_pH,5.7,GH_3
2249,CO2_2,2025-06-20 18:53:22.346210,CO2,1732.0,GH_2
2250,T_1,2025-06-20 18:53:25.347759,Temperature,27.5,GH_1
2251,CO2_3,2025-06-20 18:53:28.353072,CO2,640.0,GH_3
2252,CO2_3,2025-06-20 18:53:31.366487,CO2,609.0,GH_3
2253,PH_1,2025-06-20 18:53:34.381513,Soil_pH,6.1,GH_1
2254,CO2_1,2025-06-20 18:53:37.392256,CO2,1147.0,GH_1
2255,CO2_2,2025-06-20 18:53:40.403866,CO2,536.0,GH_2
2256,PH_1,2025-06-20 18:53:43.411842,Soil_pH,8.1,GH_1
2257,L_2,2025-06-20 18:53:46.414468,Light,1284.0,GH_2
2258,L_2,2025-06-20 18:53:49.429088,Light,1243.0,GH_2
2259,H_1,2025-06-20 18:53:52.429511,Humidity,35.6,GH_1
2260,SM_2,2025-06-20 18:53:55.436768,Soil_Moisture,79.8,GH_2
2261,SM_2,2025-06-20 18:53:58.444497,Soil_Moisture,81.1,GH_2
2262,H_1,2025-06-20 18:54:01.450996,Humidity,80.0,GH_1
2263,H_1,2025-06-20 18:54:04.460500,Humidity,54.3,GH_1
2264,H_1,2025-06-20 18:54:07.473407,Humidity,37.2,GH_1
2265,L_2,2025-06-20 18:54:10.484315,Light,1263.0,GH_2
2266,PH_2,2025-06-20 18:54:13.488237,Soil_pH,8.6,GH_2
2267,CO2_2,2025-06-20 18:54:16.496163,CO2,1012.0,GH_2
2268,CO2_2,2025-06-20 18:54:19.497068,CO2,836.0,GH_2
2269,H_3,2025-06-20 18:54:22.499467,Humidity,26.8,GH_3
2270,CO2_2,2025-06-20 18:54:25.501433,CO2,458.0,GH_2
2271,PH_1,2025-06-20 18:54:28.510836,Soil_pH,5.9,GH_1
2272,L_1,2025-06-20 18:54:31.515759,Light,1280.0,GH_1
2273,T_2,2025-06-20 18:54:34.524289,Temperature,28.81,GH_2
2274,T_3,2025-06-20 18:54:37.538155,Temperature,20.35,GH_3
2275,SM_3,2025-06-20 18:54:40.550260,Soil_Moisture,51.0,GH_3
2276,CO2_2,2025-06-20 18:54:43.562086,CO2,1027.0,GH_2
2277,H_2,2025-06-20 18:54:46.562292,Humidity,83.8,GH_2
2278,H_1,2025-06-20 18:54:49.567641,Humidity,41.9,GH_1
2279,PH_3,2025-06-20 18:54:52.569289,Soil_pH,4.5,GH_3
2280,T_3,2025-06-20 18:54:55.574890,Temperature,24.83,GH_3
2281,H_1,2025-06-20 18:54:58.581160,Humidity,38.9,GH_1
2282,SM_1,2025-06-20 18:55:01.591703,Soil_Moisture,65.0,GH_1
2283,T_1,2025-06-20 18:55:04.600008,Temperature,35.19,GH_1
2284,PH_1,2025-06-20 18:55:07.603729,Soil_pH,3.9,GH_1
2285,SM_3,2025-06-20 18:55:10.609504,Soil_Moisture,56.5,GH_3
2286,SM_3,2025-06-20 18:55:13.621298,Soil_Moisture,75.2,GH_3
2287,H_3,2025-06-20 18:55:16.622542,Humidity,81.8,GH_3
2288,T_2,2025-06-20 18:55:19.637143,Temperature,31.59,GH_2
2289,SM_2,2025-06-20 18:55:22.637519,Soil_Moisture,54.7,GH_2
2290,CO2_2,2025-06-20 18:55:25.646909,CO2,1169.0,GH_2
2291,H_3,2025-06-20 18:55:28.661497,Humidity,79.9,GH_3
2292,SM_1,2025-06-20 18:55:31.673595,Soil_Moisture,55.4,GH_1
2293,H_2,2025-06-20 18:55:34.681459,Humidity,84.5,GH_2
2294,L_2,2025-06-20 18:55:37.690125,Light,1382.0,GH_2
2295,CO2_3,2025-06-20 18:55:40.700619,CO2,886.0,GH_3
2296,L_3,2025-06-20 18:55:43.712514,Light,1245.0,GH_3
2297,SM_3,2025-06-20 18:55:46.714808,Soil_Moisture,94.3,GH_3
2298,L_2,2025-06-20 18:55:49.729489,Light,1208.0,GH_2
2299,CO2_3,2025-06-20 18:55:52.738692,CO2,1708.0,GH_3
2300,T_3,2025-06-20 18:55:55.741507,Temperature,24.66,GH_3
2301,PH_1,2025-06-20 18:55:58.750715,Soil_pH,9.5,GH_1
2302,L_3,2025-06-20 18:56:01.761507,Light,1382.0,GH_3
2303,H_3,2025-06-20 18:56:04.772096,Humidity,70.9,GH_3
2304,T_3,2025-06-20 18:56:07.772374,Temperature,22.44,GH_3
2305,CO2_3,2025-06-20 18:56:10.783179,CO2,652.0,GH_3
2306,CO2_2,2025-06-20 18:56:13.795042,CO2,1184.0,GH_2
2307,CO2_2,2025-06-20 18:56:16.808885,CO2,941.0,GH_2
2308,PH_3,2025-06-20 18:56:19.819347,Soil_pH,5.7,GH_3
2309,CO2_2,2025-06-20 18:56:22.830801,CO2,1339.0,GH_2
2310,CO2_1,2025-06-20 18:56:25.843515,CO2,1000.0,GH_1
2311,T_1,2025-06-20 18:56:28.853498,Temperature,40.43,GH_1
2312,H_2,2025-06-20 18:56:31.854491,Humidity,75.0,GH_2
2313,H_1,2025-06-20 18:56:34.858843,Humidity,87.8,GH_1
2314,H_1,2025-06-20 18:56:37.865529,Humidity,42.0,GH_1
2315,L_3,2025-06-20 18:56:40.875318,Light,1228.0,GH_3
2316,SM_2,2025-06-20 18:56:43.885900,Soil_Moisture,54.4,GH_2
2317,PH_2,2025-06-20 18:56:46.898085,Soil_pH,7.0,GH_2
2318,T_1,2025-06-20 18:56:49.909354,Temperature,26.11,GH_1
2319,H_3,2025-06-20 18:56:52.923493,Humidity,81.3,GH_3
2320,CO2_2,2025-06-20 18:56:55.927701,CO2,1261.0,GH_2
2321,PH_1,2025-06-20 18:56:58.939122,Soil_pH,5.1,GH_1
2322,T_3,2025-06-20 18:57:01.946332,Temperature,35.53,GH_3
2323,CO2_2,2025-06-20 18:57:04.959467,CO2,1503.0,GH_2
2324,H_1,2025-06-20 18:57:07.971040,Humidity,29.1,GH_1
2325,T_1,2025-06-20 18:57:10.982494,Temperature,37.02,GH_1
2326,L_1,2025-06-20 18:57:13.995177,Light,1295.0,GH_1
2327,SM_2,2025-06-20 18:57:17.010032,Soil_Moisture,87.4,GH_2
2328,L_1,2025-06-20 18:57:20.024153,Light,1240.0,GH_1
2329,CO2_3,2025-06-20 18:57:23.024981,CO2,1091.0,GH_3
2330,L_3,2025-06-20 18:57:26.035501,Light,1381.0,GH_3
2331,SM_3,2025-06-20 18:57:29.050347,Soil_Moisture,53.1,GH_3
2332,H_3,2025-06-20 18:57:32.061744,Humidity,65.9,GH_3
2333,H_1,2025-06-20 18:57:35.076501,Humidity,51.2,GH_1
2334,T_2,2025-06-20 18:57:38.089020,Temperature,30.8,GH_2
2335,H_3,2025-06-20 18:57:41.098115,Humidity,99.1,GH_3
2336,T_1,2025-06-20 18:57:44.113108,Temperature,40.7,GH_1
2337,T_3,2025-06-20 18:57:47.126849,Temperature,35.06,GH_3
2338,T_2,2025-06-20 18:57:50.142495,Temperature,36.83,GH_2
2339,CO2_3,2025-06-20 18:57:53.146714,CO2,1735.0,GH_3
